,codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
3412,53571,PPGSE,not informed,AVIÃO,AERO BOERO,AB-180,AB18,PISTÃO,MONOMOTOR,844,844,2.0,1993.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GARIBALDI,GARIBALDI,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0
3413,53572,PTOST,not informed,AVIÃO,CHINCUL SACAIFI,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,AERO DO VALE MIRACATU,AERO DO VALE MIRACATU,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
3414,53573,PRONX,not informed,AVIÃO,AIRBUS INDUSTRIE,A320-214,A320,JATO,BIMOTOR,78000,78000,170.0,2014.0,BRASIL,BRASIL,AVIÃO,REGULAR,DEPUTADO LUÍS EDUARDO MAGALHÃES,GOVERNADOR ANDRÉ FRANCO MONTORO,APROXIMAÇÃO FINAL,REGULAR,NENHUM,0
3415,53574,PREJV,not informed,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,757,757,2.0,1980.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,AEROPORTO ESTADUAL DE JUNDIAÍ,AEROPORTO ESTADUAL DE JUNDIAÍ,APROXIMAÇÃO FINAL,INSTRUÇÃO,SUBSTANCIAL,0
3416,53575,PRBGK,not informed,HELICÓPTERO,EUROCOPTER FRANCE,EC 225 LP,EC25,TURBOEIXO,BIMOTOR,11000,11000,21.0,2011.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,SÃO TOMÉ,SÃO TOMÉ,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,0
3417,53576,PTGTR,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1979.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1
3418,53577,PTFFB,not informed,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1497,1497,1.0,1974.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0
3419,53578,PUJJV,EXPERIMENTAL,ULTRALEVE,FLYER INDUSTRIA AERONAUTICA LTDA,KOLBFLYER SS,ULAC,PISTÃO,MONOMOTOR,598,598,2.0,2008.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,AEROCLUBE DE RONDÔNIA,AEROCLUBE DE RONDÔNIA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
3420,53579,PUTRB,EXPERIMENTAL,ULTRALEVE,TRIKE ICAROS LTDA,ADVENTURE,ULAC,PISTÃO,MONOMOTOR,420,420,2.0,2005.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,BRIGADEIRO CAMARÃO,BRIGADEIRO CAMARÃO,DECOLAGEM,PRIVADA,SUBSTANCIAL,1
3421,53580,PUINP,not informed,ULTRALEVE,not informed,CONQUEST,ULAC,PISTÃO,MONOMOTOR,650,650,2.0,2003.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,POUSADA DAS ÁGUIAS,ARAPONGAS,POUSO,PRIVADA,SUBSTANCIAL,0
3422,53581,PUKLK,EXPERIMENTAL,ULTRALEVE,FLYER INDUSTRIA AERONAUTICA LTDA,STORM-30B,ULAC,PISTÃO,MONOMOTOR,540,540,2.0,2001.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,ADALBERTO MENDES DA SILVA,ELY REGO,TÁXI,PRIVADA,LEVE,0
3423,53582,PRAKA,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,23000,23000,0.0,2015.0,BRASIL,BRASIL,AVIÃO,REGULAR,SALGADO FILHO,RUBEM BERTA,SUBIDA,REGULAR,NENHUM,0
3424,53583,PPMFL,PARTICULAR,AVIÃO,HAWKER BEECHCRAFT,400A,BE40,JATO,BIMOTOR,7303,7303,10.0,2007.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CAMPO DE MARTE,SANTA CECÍLIA,DECOLAGEM,PRIVADA,NENHUM,0
3425,53584,PRBFA,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,2011.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,ESTADUAL ARTHUR SIQUEIRA,LUIZ GONZAGA LUTTI,TÁXI,PRIVADA,LEVE,0
3426,53585,PTLFO,PARTICULAR,AVIÃO,EMBRAER,EMB-820C NAVAJO,PA31,PISTÃO,BIMOTOR,3175,3175,8.0,1977.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,AEROPORTO ESTADUAL DE JUNDIAÍ,DECOLAGEM,PRIVADA,NENHUM,0
3427,53586,PTWKF,TÁXI AÉREO,AVIÃO,PILATUS,PC-12,PC12,TURBOÉLICE,MONOMOTOR,4100,4100,8.0,1996.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,CONGONHAS,CABO FRIO,CORRIDA APÓS POUSO,TÁXI AÉREO,NENHUM,0
3428,53587,PRRCB,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,680,C680,JATO,BIMOTOR,13744,13744,11.0,2006.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,VAL DE CANS / JÚLIO CEZAR RIBEIRO,MARECHAL CUNHA MACHADO,APROXIMAÇÃO FINAL,PRIVADA,LEVE,0
3429,53589,PPDUR,PARTICULAR,AVIÃO,BEECH AIRCRAFT,G58,not informed,PISTÃO,BIMOTOR,2495,2495,0.0,0.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,ERECHIM,SALGADO FILHO,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
3430,53590,PRLIF,INSTRUÇÃO,AVIÃO,PIPER AIRCRAFT,PA-34-200,PA34,PISTÃO,BIMOTOR,1905,1905,6.0,1973.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,SANTA CRUZ DO SUL,SALGADO FILHO,TÁXI,INSTRUÇÃO,LEVE,0
3431,53591,PRTTP,REGULAR,AVIÃO,BOEING COMPANY,727-2M7,B722,JATO,TRIMOTOR,88360,88360,7.0,1978.0,BRASIL,BRASIL,AVIÃO,REGULAR,HERCÍLIO LUZ,GOVERNADOR ANDRÉ FRANCO MONTORO,SUBIDA,REGULAR,NENHUM,0
3432,53592,PTEUR,AGRÍCOLA,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,2073,2073,3.0,1979.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,PRESIDENTE JUSCELINO KUBITSCHEK,CABO FRIO,TÁXI,AGRÍCOLA,NENHUM,0
3433,53593,PRVAI,PARTICULAR,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,1542,1542,4.0,2007.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CORONEL ALTINO MACHADO,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,APROXIMAÇÃO FINAL,PRIVADA,NENHUM,0
3434,53594,PRBGO,TÁXI AÉREO,HELICÓPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,5307,14.0,2005.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,MACAÉ,CABO FRIO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,0
3435,53595,PRNSP,TÁXI AÉREO,HELICÓPTERO,AGUSTA,AB139,A139,TURBOEIXO,BIMOTOR,6800,6800,not informed,not informed,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,MACAÉ,OCEAN ALLIANCE,POUSO,TÁXI AÉREO,NENHUM,0
3436,53596,PRJEC,TÁXI AÉREO,AVIÃO,LEARJET,45 (LEARJET 40),LJ40,JATO,BIMOTOR,9231,9231,9.0,2008.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,HERCÍLIO LUZ,AFONSO PENA,SUBIDA,TÁXI AÉREO,LEVE,0
3437,53597,PTNZD,INSTRUÇÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PISTÃO,MONOMOTOR,1157,1157,4.0,1980.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GOVERNADOR JOSÉ RICHA,GOVERNADOR JOSÉ RICHA,TÁXI,INSTRUÇÃO,NENHUM,0
3438,53598,PPFXH,INSTRUÇÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,P28T,PISTÃO,MONOMOTOR,1315,1315,4.0,1988.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GOVERNADOR JOSÉ RICHA,GOVERNADOR JOSÉ RICHA,PROCEDIMENTO DE APROXIMAÇÃO IFR,INSTRUÇÃO,NENHUM,0
3439,53599,PRFFD,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,757,757,2.0,1981.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,MINISTRO VICTOR KONDER,MINISTRO VICTOR KONDER,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0
3440,53601,PTDKO,not informed,AVIÃO,BEECH AIRCRAFT,95-B55,BE55,PISTÃO,BIMOTOR,2268,2268,6.0,1970.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,INDETERMINADA,PRIVADA,DESTRUÍDA,1
3441,53602,PROHD,TÁXI AÉREO,HELICÓPTERO,AGUSTA,AW139,A139,TURBOEIXO,BIMOTOR,6800,6800,17.0,2013.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,JACAREPAGUÁ,JACAREPAGUÁ,TÁXI,TÁXI AÉREO,LEVE,0
3442,53603,PTMEY,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,208B,C208,TURBOÉLICE,MONOMOTOR,3969,3969,11.0,1996.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,RONDONÓPOLIS,PRESIDENTE JUSCELINO KUBITSCHEK,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,LEVE,0
3443,53604,PROME,TÁXI AÉREO,HELICÓPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,5307,14.0,2010.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,BASE DE PARACURU,BASE DE PARACURU,APROXIMAÇÃO FINAL,TÁXI AÉREO,NENHUM,0
3444,53605,PRPDK,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22500,22500,73.0,1999.0,BRASIL,BRASIL,AVIÃO,REGULAR,LEITE LOPES,LEITE LOPES,CORRIDA APÓS POUSO,REGULAR,NENHUM,0
3445,53606,PRTTK,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-500,AT45,TURBOÉLICE,BIMOTOR,18600,18600,52.0,1996.0,BRASIL,BRASIL,AVIÃO,REGULAR,EDUARDO GOMES,CARAUARI,CORRIDA APÓS POUSO,REGULAR,NENHUM,0
3446,53607,PTYZD,ADMINISTRAÇÃO DIRETA,HELICÓPTERO,BELL HELICOPTER,407,B407,TURBOEIXO,MONOMOTOR,2268,2268,7.0,1999.0,BRASIL,BRASIL,HELICÓPTERO,ADMINISTRAÇÃO DIRETA,GUARARAPES - GILBERTO FREYRE,GUARARAPES - GILBERTO FREYRE,INDETERMINADA,POLICIAL,LEVE,0
3447,53608,PRFLE,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,760,760,2.0,1980.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,HERCÍLIO LUZ,HERCÍLIO LUZ,APROXIMAÇÃO FINAL,INSTRUÇÃO,NENHUM,0
3448,53609,PRCAW,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,LC41-550FG,COL4,PISTÃO,MONOMOTOR,1634,1634,4.0,2005.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CAMPO DE MARTE,ANTONIO CARLOS JOBIM / GALEÃO,TÁXI,PRIVADA,LEVE,0
3449,53610,PRATG,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,23000,23000,75.0,2012.0,BRASIL,BRASIL,AVIÃO,REGULAR,ADALBERTO MENDES DA SILVA,VIRACOPOS,DECOLAGEM,REGULAR,NENHUM,0
3450,53611,PRBEE,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,560 ULTRA,C560,JATO,BIMOTOR,7394,7394,10.0,1996.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,GUARARAPES - GILBERTO FREYRE,MARECHAL RONDON,CORRIDA APÓS POUSO,TÁXI AÉREO,NENHUM,0
3451,53618,PTVIZ,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,1988.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SOROCABA,CAMPO DE MARTE,APROXIMAÇÃO FINAL,PRIVADA,NENHUM,0
3452,53625,PTVNC,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,1633,1633,7.0,1991.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,PALMEIRAS DE GOIÁS,AERÓDROMO NACIONAL DE AVIAÇÃO,DESCIDA,PRIVADA,DESTRUÍDA,3
3453,53626,PTBMU,not informed,AVIÃO,CESSNA AIRCRAFT,180D,C180,PISTÃO,MONOMOTOR,1202,1202,4.0,1961.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,AMERICANA,AMERICANA,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
3454,53627,PRGXE,not informed,AVIÃO,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,70533,199.0,2013.0,BRASIL,BRASIL,AVIÃO,REGULAR,SENADOR PETRÔNIO PORTELLA,SENADOR PETRÔNIO PORTELLA,SUBIDA,REGULAR,NENHUM,0
3455,53628,PTVVS,not informed,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2012.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
3456,53629,PTIEB,not informed,AVIÃO,PIPER AIRCRAFT,PA-24-260,PA24,PISTÃO,MONOMOTOR,1452,1452,6.0,1972.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,PARANAÍBA,DOUTOR RAMALHO FRANCO,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
3457,53630,PTVKV,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,7.0,1989.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SANTA GENOVEVA/GOIÂNIA,FRANK MILOYE MILENKOVICH,TÁXI,PRIVADA,NENHUM,0
3458,53631,PRLRJ,PARTICULAR,AVIÃO,LEARJET,31A,LJ31,JATO,BIMOTOR,7484,7484,10.0,1998.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,COMANDANTE ANTONIO AMILTON BERALDO,CRUZEIRO,PRIVADA,LEVE,0
3459,53633,PPPTO,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22500,22500,73.0,2008.0,BRASIL,BRASIL,AVIÃO,REGULAR,PROFESSOR ERIBERTO MANOEL REINO,GOVERNADOR ANDRÉ FRANCO MONTORO,DECOLAGEM,REGULAR,NENHUM,0
3460,53634,PRMBG,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-232,A320,JATO,BIMOTOR,75500,75500,182.0,2001.0,BRASIL,BRASIL,AVIÃO,REGULAR,ALBERTO ALCOLUMBRE,PRESIDENTE JUSCELINO KUBITSCHEK,CRUZEIRO,REGULAR,NENHUM,0
3461,53635,PTCZZ,INSTRUÇÃO,AVIÃO,PIPER AIRCRAFT,PA-28-140,P28A,PISTÃO,MONOMOTOR,884,884,4.0,1966.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,SANTA GENOVEVA/GOIÂNIA,SANTA GENOVEVA/GOIÂNIA,POUSO,INSTRUÇÃO,NENHUM,0
3462,53636,PRZRE,EXPERIMENTAL,ANFÍBIO,ANDRE ALEXANDRE FERDINAND DE REYNIER,SEAWIND,ZZZZ,PISTÃO,MONOMOTOR,3160,3160,5.0,2010.0,BRASIL,BRASIL,ANFÍBIO,EXPERIMENTAL,AEROPORTO ESTADUAL DE JUNDIAÍ,AEROPORTO ESTADUAL DE JUNDIAÍ,TÁXI,PRIVADA,LEVE,0
3463,53637,PPITY,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,208B,C208,TURBOÉLICE,MONOMOTOR,3969,3969,11.0,1996.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,AEROPORTO ESTADUAL DE JUNDIAÍ,MÁRIO PEREIRA LOPES,TÁXI,TÁXI AÉREO,NENHUM,0
3464,53638,PRAZI,REGULAR,AVIÃO,EMBRAER,ERJ 190-100 IGW,E190,JATO,BIMOTOR,51800,51800,113.0,2010.0,BRASIL,BRASIL,AVIÃO,REGULAR,GOVERNADOR ANDRÉ FRANCO MONTORO,SANTOS DUMONT,APROXIMAÇÃO FINAL,REGULAR,LEVE,0
3465,53639,PPCRM,PARTICULAR,HELICÓPTERO,AGUSTA,A109E,A109,TURBOEIXO,BIMOTOR,3000,3000,8.0,2010.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,BLUE TREE TOWER FARIA LIMA,AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS,CRUZEIRO,PRIVADA,LEVE,0
3466,53640,PTVNB,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,1633,1633,7.0,1991.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,AERÓDROMO NACIONAL DE AVIAÇÃO,FORA DE AERODROMO,POUSO,PRIVADA,LEVE,0
3467,60600,PRONZ,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-214,A320,JATO,BIMOTOR,78000,78000,170.0,0.0,BRASIL,BRASIL,AVIÃO,REGULAR,GOVERNADOR ANDRÉ FRANCO MONTORO,FORA DE AERODROMO,DECOLAGEM,REGULAR,LEVE,0
3468,60601,PPPTP,not informed,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22500,22500,73.0,2009.0,BRASIL,BRASIL,AVIÃO,REGULAR,SANTA GENOVEVA/GOIÂNIA,BRIGADEIRO LYSIAS RODRIGUES,APROXIMAÇÃO FINAL,REGULAR,LEVE,0
3469,60602,PRPDI,not informed,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,23000,23000,75.0,2012.0,BRASIL,BRASIL,AVIÃO,REGULAR,LEITE LOPES,TRÊS LAGOAS,CRUZEIRO,REGULAR,LEVE,0
3470,60603,PTETB,INSTRUÇÃO,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,2073,2073,6.0,1978.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,14 BIS,14 BIS,DECOLAGEM,INSTRUÇÃO,NENHUM,0
3471,60604,PPBCH,PARTICULAR,AVIÃO,BEECH AIRCRAFT,58,BE58,PISTÃO,BIMOTOR,2495,2495,6.0,1993.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,COSMOS AVIAÇÃO AGRÍCOLA,SANTA GENOVEVA/GOIÂNIA,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
3472,60605,PRPDE,not informed,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22000,22000,73.0,1998.0,BRASIL,BRASIL,AVIÃO,REGULAR,LEITE LOPES,TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO,INDETERMINADA,REGULAR,LEVE,0
3473,60608,PTIEU,PARTICULAR,AVIÃO,BEECH AIRCRAFT,95-B55,BE55,PISTÃO,BIMOTOR,2313,2313,6.0,1973.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FAZENDA YARA,CARLOS PRATES,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
3474,60609,PRARK,not informed,AVIÃO,BEECH AIRCRAFT,G58,BE58,PISTÃO,BIMOTOR,2495,2495,6.0,2005.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,MÁRIO DE ALMEIDA FRANCO,ARAGUAÍNA,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
3475,60610,PREYJ,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,172S,C172,PISTÃO,MONOMOTOR,1157,1157,4.0,2007.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS,AEROPORTO ESTADUAL DE JUNDIAÍ,CORRIDA APÓS POUSO,INSTRUÇÃO,NENHUM,0
3476,60611,PRAVC,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A319-115,A319,JATO,BIMOTOR,75500,75500,141.0,2010.0,BRASIL,BRASIL,AVIÃO,REGULAR,CONGONHAS,SANTOS DUMONT,SUBIDA,REGULAR,LEVE,0
3477,60612,PTWPP,not informed,AVIÃO,MAULE AIRCRAFT,M-7-235B,M7,PISTÃO,MONOMOTOR,1134,1134,5.0,1995.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,AEROCLUBE DE BENTO GONÇALVES,AEROCLUBE DE BENTO GONÇALVES,POUSO,PRIVADA,SUBSTANCIAL,0
3478,60613,PTUQH,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2004.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FAZENDA MARIA JOSÉ,FAZENDA MARIA JOSÉ,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0
3479,60615,PPLGB,PARTICULAR,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,1542,1542,4.0,2007.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,BEBEDOURO,CAMPO DE MARTE,POUSO,PRIVADA,LEVE,0
3480,60616,PTUIJ,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1994.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,PRIVADA,SUBSTANCIAL,0
3481,60620,PTHVW,not informed,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,R22,PISTÃO,MONOMOTOR,621,621,2.0,1991.0,BRASIL,BRASIL,HELICÓPTERO,INSTRUÇÃO,JACAREPAGUÁ,JACAREPAGUÁ,DECOLAGEM VERTICAL,INSTRUÇÃO,SUBSTANCIAL,0
3482,60625,PPHLH,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PISTÃO,MONOMOTOR,660,660,2.0,1961.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,AEROCLUBE DE ITÁPOLIS,AEROCLUBE DE ITÁPOLIS,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
3483,60629,PTURN,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2004.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0
3484,60630,PRPDD,not informed,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22000,22000,73.0,1998.0,BRASIL,BRASIL,AVIÃO,REGULAR,PRESIDENTE JUSCELINO KUBITSCHEK,RONDONÓPOLIS,POUSO,REGULAR,SUBSTANCIAL,0
3485,60631,PTVYF,not informed,AVIÃO,EMBRAER,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2012.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
3486,60632,PTVTW,not informed,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2011.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FAZENDA SÃO MARCO,FAZENDA SÃO MARCO,ESPECIALIZADA,AGRÍCOLA,NENHUM,0
3487,60634,PRINS,not informed,AVIÃO,CESSNA AIRCRAFT,T188C,C188,PISTÃO,MONOMOTOR,1996,1996,1.0,1979.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,2
3488,60636,PTVNI,INSTRUÇÃO,AVIÃO,EMBRAER,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,1990.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,AEROCLUBE DE ELDORADO DO SUL,REGIONAL HUGO CANTERGIANI,ARREMETIDA NO SOLO,INSTRUÇÃO,LEVE,0
3489,60637,PPNET,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,757,757,2.0,1980.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,CARLOS PRATES,CARLOS PRATES,TÁXI,INSTRUÇÃO,NENHUM,0
3490,60639,PRMGM,PARTICULAR,AVIÃO,PILATUS,PC-12/47E,PC12,TURBOÉLICE,MONOMOTOR,4740,4740,10.0,2009.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CARLOS PRATES,CARLOS PRATES,DESCIDA,PRIVADA,LEVE,0
3491,60640,PTJGA,PARTICULAR,AVIÃO,MITSUBISHI,MU-2B-25,MU2,TURBOÉLICE,BIMOTOR,4500,4500,8.0,1973.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SÍLVIO NAME JÚNIOR,VIRACOPOS,TÁXI,PRIVADA,LEVE,0
3492,60641,PPSAL,PARTICULAR,AVIÃO,RAYTHEON AIRCRAFT,G58,BE58,PISTÃO,BIMOTOR,2495,2495,not informed,not informed,BRASIL,BRASIL,AVIÃO,PARTICULAR,SÍLVIO NAME JÚNIOR,VIRACOPOS,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
